RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore
1784,318.6007384041400,35.26717473628100,68.97475673864200,174.3194301903120,91.05522508215970,81.44636584276670,-8.589689343346110,61.405200576181600,13.973005104439600,6,7,1,100.0
1785,329.67696110289100,297.0667603845220,129.80889345364300,71.57961710912960,10.345828370495300,122.64918495464400,13.628954980763000,72.18272584907380,15.748619374234800,8,4,1,100.0
1786,447.55887035326800,62.82201418498010,176.56235977347400,125.20889409314300,27.9730746807615,217.80430629447100,34.9420453560006,13.42600147595600,5.625376399145480,7,6,1,100.0
1787,318.33484108360400,3.533962885992600,36.82600461623700,31.755257257452500,53.75648165827140,29.7166892690912,27.42880062874050,49.741966080776200,7.128736668139530,8,3,5,100.0
1788,306.9667923800310,299.22688171606600,168.07230107706400,41.23296892624140,69.82869266305920,226.660060301802,37.1977961825878,80.72746246540270,10.190834866446700,17,1,4,100.0
1789,33.326020280345000,84.32216563353390,24.311325903653800,198.39127416063000,63.06372889592440,33.141877816423200,1.332338687826020,52.679903050245800,11.653830635958200,13,3,1,48.94948100450000
1790,259.204010972602,200.40583575376800,42.99844471767820,150.61727888826600,94.16427377373950,274.33671968041700,16.554290820264700,88.61541258042540,5.840838121543450,11,1,3,100.0
1791,75.08450040852080,53.00469425289160,7.4350576099292000,192.39437395481400,79.56089248194730,82.90178798890600,5.92897265829194,85.02740889082390,19.847907376905300,12,2,2,59.53164788654080
1792,368.71688436074300,174.0685596597430,28.16237241859990,59.170233042408800,55.70768419744300,172.67980406020700,14.690989784601700,87.71014271551290,14.740093464445400,10,5,4,100.0
1793,256.11096040633700,271.2104959363680,183.4606290928100,32.91257532396410,21.46826916735080,35.14605002288180,17.853791479214400,21.69970170653800,5.483040196400580,8,6,0,100.0
1794,340.1138896041770,96.05435022853160,91.88774932367570,100.61369269576600,45.08742314022400,80.8479463987436,-8.190693476206740,31.972701210946300,12.808643825353600,10,7,3,100.0
1795,20.836450301192100,201.07619281330800,15.533172355670700,98.93365644546870,69.33822441944770,121.18651304613200,1.662806760749160,12.663754589091700,8.707424022852300,10,1,2,54.4256054737749
1796,42.39600802290160,56.37107663952500,191.94536760779200,34.98930275159760,83.79621748360850,146.1146630049040,25.23863896219990,98.45206541767500,17.206577830901300,10,7,5,76.922930202557
1797,358.16169403134100,187.43861961561800,175.79846155173,146.64391391628200,95.97362244223870,0.020249293972329800,28.646401227015000,31.25243254750860,6.579001415536400,8,4,5,100.0
1798,36.042167999336700,100.93510554525300,150.93650417362800,72.35550688774680,60.54527661379180,266.5967287141410,18.47256837437520,43.0384001034018,3.7570797630648700,12,5,0,86.90446677305830
1799,35.6283638826293,63.3624775763855,186.69455838951200,37.27304618610350,52.691936730443200,2.3024428676631300,3.5414513974338400,34.743380250559300,0.9227251757007380,15,3,2,60.732605513571800
1800,6.054237617443730,93.95461521109050,44.02588416715280,66.39667890865770,1.7691923121148300,232.1053688983280,10.254205836137,13.581426056087600,19.686184637355600,12,4,5,48.45855451240240
1801,478.25069914974000,53.6523205523398,167.27385860201700,112.73173992700300,7.209906915017990,141.17367370691100,-5.198159405930770,33.51322086490980,7.184433472276000,9,4,5,100.0
1802,368.75417972950300,270.5748323513650,137.99823927086100,145.29418643608900,15.610499763740000,157.1640074704130,37.658980839629600,18.837609958693700,4.410369368045060,14,3,1,100.0
1803,176.6257042510320,119.15606589513900,173.95184991353800,96.3781772114969,5.4759931189628100,62.47964380036230,33.43387356051440,45.48547777461260,9.835369468549870,7,3,0,100.0
1804,148.26779064382800,73.5837914923102,159.38231314852600,105.1189979656750,40.08632388049270,182.21050510371100,-6.719882654626830,97.01417065030980,5.832786440897640,13,6,2,100.0
1805,174.85161487292500,134.52235230478000,69.299012635365,27.78918718854970,33.68785451388720,161.16957275083600,-1.6754667170834800,72.8436134857436,4.658000686468680,10,5,1,100.0
1806,387.3267655905910,96.16085004194870,154.8797074034510,182.93818494164600,63.73541578683930,49.27092198608860,19.054722059437700,73.6210710827093,12.32769000398450,7,4,1,100.0
1807,330.6853055352070,223.32577614399800,52.491260596978100,185.74483959840900,53.56651079334030,71.43570040476570,1.6215037064607900,50.78583399621300,1.4969681482723800,12,6,3,100.0
1808,92.59778393373400,291.3659735656480,65.71843260561100,136.68531808360100,59.59707593878600,20.07108870373720,36.720034900706400,83.01736096205030,10.179858992662900,10,3,1,86.37011883881180
1809,87.05466766704220,131.41009700929400,21.58114344459520,3.526281786804940,47.197720293765400,19.885071626835800,27.77952904355370,91.74557502258030,7.748626026893730,13,6,2,46.49825229249110
1810,49.19782485669870,258.3100199916720,187.01532319609400,107.41484318066500,27.773714855425700,4.13273578572797,3.664575645554140,96.53950054754390,10.650585974953000,10,4,4,89.82109965378080
1811,330.15135985066900,169.75892206788600,58.20067268005630,125.8437944177230,95.2825314946477,66.14229764492510,-9.694929440476190,18.90912004717770,6.408812462777910,8,7,3,100.0
1812,382.18633111086800,47.17069952827000,104.12449303429000,198.930844591622,8.640915976013900,203.89836821911700,29.972369560148700,89.167960778183,11.406418418496200,11,9,4,100.0
1813,132.523214162502,207.18682262440200,78.26656729323850,199.21339103895900,93.88909994653070,94.86461644270690,11.204485480053300,30.257459521827500,1.6363708874916900,9,9,1,100.0
1814,10.472480515456400,154.03034913774600,191.9856241167000,171.5222470651120,31.123804686473500,102.820280960213,22.11888559288890,45.754021179175100,7.523179122187240,13,2,0,84.45024369285390
1815,41.08583373821370,195.18195697563100,67.00983418769650,12.766198405222700,51.26614453672970,39.57161797663340,4.348741271064870,41.09294752408240,4.749972164922710,11,1,4,52.588065849789200
1816,483.9300174225150,266.90622377149900,155.7091642845380,190.65527815574600,10.884232282754600,172.641200296926,-2.856337032091450,70.76170360781150,8.761794265102940,16,2,3,100.0
1817,147.72238873871000,132.13037119681400,171.083230926236,122.53224943040000,7.093106837100930,102.64309246402100,23.765579589287300,63.81320862104120,7.9667221387958300,7,8,4,100.0
1818,384.6115739190670,270.3532869652070,87.12129949619320,160.17735409583600,42.95454487186030,202.89504102906400,12.516229407333000,19.819438729123200,12.623673234333800,9,9,2,100.0
1819,312.3317844271320,225.20070428449600,75.63436289058630,81.43856993717070,74.16973763796780,222.43784065276600,1.7584850534990500,80.4540366563065,12.575154563190800,14,2,3,100.0
1820,190.96981982644800,146.58147776339500,149.5491641865260,63.93389424691800,26.93647775485490,175.40786257451500,-3.11860002168984,49.568086162134700,8.267294948573350,17,9,1,100.0
1821,102.84363109777800,180.9666406973890,182.57919606124700,92.6488290967616,56.234788893532000,82.82086104361090,19.023979722081700,10.199965899668200,3.6324631399309100,2,7,2,100.0
1822,60.693209079703200,97.67433975570340,150.98634661444800,29.374902593765400,27.865034052281800,152.5823398011760,26.277497010378700,47.305294017474800,11.638272972140500,7,3,3,75.86585346535310
1823,307.5064840194330,295.07918992163200,45.42527311837310,71.4132277506612,38.86130608930410,75.579241404691,4.194348106155760,56.4698418172472,19.330307399776100,7,8,1,100.0
1824,387.31689031889400,200.2053489151190,177.66154948754100,171.52349995365600,90.64463184738250,270.87385060617500,26.757126767356200,16.19872166874060,3.7088544877647200,13,9,4,100.0
1825,321.9521267705650,13.154055748989000,77.51633348736660,7.590097252176300,85.58396254949200,229.91572502476700,-0.843890063361405,23.60217334745810,1.3811835792923000,7,4,0,100.0
1826,265.15106662457900,97.98657172440260,115.24588235558700,30.175609364920900,51.601754341763000,147.90177180167000,6.920784554755460,99.42149543417750,5.291223709840530,12,3,2,100.0
1827,20.975611715818100,186.99433012771700,166.2871238585420,25.023231929897100,23.810562747207900,289.63714295344400,27.244114339997800,88.4075861820237,8.258406694685200,6,7,1,89.13098087318600
1828,484.2443887971920,16.89998333977190,37.67895348009840,80.61510854004560,19.318391273302300,164.0266340190560,23.007175982354000,21.999467741198300,6.123768436402350,13,5,3,100.0
1829,399.3570958272870,7.16525739574283,156.90202713551100,199.39738017817200,95.40873530357140,98.56064308708450,3.526181345195630,62.227845972663100,16.694194189653500,9,4,0,100.0
1830,146.41101835048200,135.00727185834100,119.2325595821360,34.67158604227650,20.271659651068800,28.640190238214100,-3.893249922653340,44.13189674956090,9.860553449741560,8,2,0,88.316940041654
1831,489.98516467942500,99.807053907801,178.66832836552200,29.09652991985200,80.81683109125390,163.12369344402400,-7.876328752637900,58.93663678299280,4.922557633185960,8,5,1,100.0
1832,300.94079481816100,131.48958240995000,34.39408036870860,183.0111459552310,36.89702095355370,258.1249834744040,31.895758995964300,52.34816742106490,19.003981137920000,6,3,3,100.0
1833,291.21132910362300,78.80799296400160,84.13644740818570,176.41010339319300,98.56598475582380,260.0156184469350,-6.242902521607000,14.333403252311600,2.5012563944250000,10,4,5,100.0
1834,374.0365897147660,49.41532408289430,166.5686185733680,6.448073999310890,36.81557403627880,181.3701200048250,-4.25774238968061,38.387827989170500,2.458228837560870,11,9,1,100.0
1835,405.8848940450690,206.7430070941010,3.846340691352040,150.341192035863,35.151662491072600,118.03150897026400,1.8855315137666800,21.296852382531400,4.905697184191480,7,5,4,100.0
1836,328.2393036657510,154.37133488034000,22.44027335312860,131.0931402952860,63.74636288776230,195.08889242720400,12.283485211992400,54.00712830616730,1.5354424330650100,6,5,0,100.0
1837,64.04787318310000,60.04626337481010,198.11304255134700,153.5481619705420,96.15168066268190,228.64210636771200,29.4893540118248,91.6585047981589,15.033053692596300,10,8,0,100.0
1838,169.1337529972490,95.87682787799950,56.07883571807010,98.90049095918440,97.6209605796433,123.48743531823800,2.3740162970553000,99.59794953125900,6.256216683532770,8,9,1,98.23190483828370
1839,464.04182016302500,177.54237229899800,195.10863874479100,198.27584368965900,70.72061464669850,142.87625076447800,17.175412417987600,94.98277616342240,14.596759838126700,11,4,4,100.0
1840,112.30780592192600,21.668804481743400,36.506310201734800,8.769403742192640,75.46063656363540,204.1848922133830,-5.481373897497850,98.7127412477329,15.254749353941000,7,6,1,67.74027691601620
1841,186.08351191875700,44.235902779853900,72.21888860146710,46.87431728076120,56.34021759730280,262.99578183082400,13.225550256826200,11.372168420232000,4.750371014972570,16,6,3,100.0
1842,216.038441472098,21.973681232217000,150.57388890071400,79.30919739472300,75.57757391323320,237.30311344268200,-1.1180503311345900,75.6502280599625,10.367272774749700,7,4,0,100.0
1843,219.7024948472260,243.69519981423600,131.5556814476360,89.95558831314060,85.97796549704970,6.7174107961046100,0.5595779445282540,34.56539291588830,10.3918435244229,5,9,2,100.0
1844,306.4697912472630,225.7227699636030,116.22447998581100,184.27348053990400,48.609530319502300,37.31170313537640,8.341421705446470,87.90561804422230,17.42728824674140,8,4,5,100.0
1845,471.5379188723540,225.9938795637770,105.97983516100200,112.00087281545200,61.9862262830103,255.83345408565700,28.067384935042900,83.23601415616380,0.5126170000627210,10,2,1,100.0
1846,120.34635591625200,214.8976030428080,168.68808873294800,9.022199104078780,53.731669523304800,250.14684841351000,27.19932149501170,48.13071182946590,6.336006872976240,8,4,5,100.0
1847,60.750688150459000,200.81562710096100,46.98971256667850,81.57259268513240,56.247061352867700,116.64203494461300,10.748648824266000,52.59346075928420,17.649787606940400,10,2,2,68.91860567762710
1848,98.73524492996870,143.09757461345200,88.49418539870370,83.29808247381400,89.00479098739410,175.28337670730000,-4.0664422903795700,33.8582502093285,4.736064454332950,10,3,2,91.90407237936000
1849,443.46245010463500,192.6834490521350,31.090458431291500,193.09818768755700,35.56168302055700,271.75349472859400,4.034581001197320,35.99236325982720,2.7375997949290900,13,0,2,100.0
1850,322.90540632760300,11.508466436392400,119.18831914614100,119.83941820422200,20.81840256006240,273.4676043021290,15.267788826506900,98.30569810244360,11.522781899011400,19,8,1,100.0
1851,142.95339461958000,186.43932679703500,50.10888485426400,127.13021423178800,45.628011027362900,234.92785372826700,33.47058893475620,89.9967599803157,6.11753523862016,13,12,4,100.0
1852,407.9734694843090,233.36331166106300,66.76841286867720,142.65060625025400,20.808519048126500,62.87668150790370,38.41273074066650,27.26820749034770,9.345889865395970,9,3,3,100.0
1853,430.684998181718,150.10750811531700,94.25014332470560,154.00786313642500,49.840042566201900,219.08484220618300,21.873546751195700,34.797221007844000,16.400255312894700,6,2,3,100.0
1854,423.257169345139,107.25399852817100,5.354117140625570,127.01021404049800,90.35081053570590,30.329529704117000,7.534324524870070,19.778319375603400,10.413939501661300,11,5,4,100.0
1855,459.46326681977700,83.22802044029370,18.38758718416750,47.4388702267871,61.74335204824780,268.1815378363710,24.672672684718900,98.99837046817220,10.31779565320740,14,0,1,100.0
1856,126.1205100866810,192.84061504862500,137.1858441416440,174.80918286823300,85.54328533030780,44.74464107361440,6.811506791029930,91.6488865477493,5.5636535139078200,4,4,0,100.0
1857,377.5209643731390,207.84035958897300,85.79399614350150,146.42396008212600,16.61909196155120,198.70459203343500,21.273672670830300,59.68881882886580,15.857311289548900,11,4,1,100.0
1858,230.26974863707,261.29027995876300,172.9580443999790,148.37409701939100,90.08735925371770,183.07298227570500,2.1883285847838300,72.3603793552413,14.796292480958700,6,5,0,100.0
1859,420.9992764450310,102.70022473829700,138.9344007288400,199.31134784695000,60.178716440711600,233.06989676387500,3.349435061568900,77.31522456315890,4.6824102931715900,10,5,1,100.0
1860,364.2453385808070,230.93169221567600,1.6201883294644900,160.5053069726630,3.17597887404798,165.47325070753700,-6.238720547943850,28.343010471420200,6.400090394242770,11,8,0,100.0
1861,388.2237232498620,168.4067472568010,123.34246615342700,165.83028063103100,63.31189552850370,17.869972612719700,11.007057610658700,94.11997035980420,15.772563859830800,6,4,2,100.0
1862,328.08091884053600,264.85094720342400,18.744973211943300,190.28110314203200,95.1396956260918,211.75387621324500,20.90872600478340,57.406844234945500,7.154356036501800,7,5,2,100.0
1863,88.71438473485340,158.34363248868600,156.18663595809900,30.226799969778800,7.916700047536210,114.94636765058000,29.439747190531100,18.32063837503840,8.071192317861980,5,7,4,86.7236106499375
1864,272.5134594484690,155.28894851939000,198.3015376557000,99.54547529561360,58.24561304695720,96.08550036573300,30.517427241884700,45.73743470503020,7.288245425113050,8,4,3,100.0
1865,492.33486976225400,173.36312443227300,106.2397588483020,116.11340471815800,91.54786028697150,297.5020648601200,39.62222247535820,64.14819005589100,3.232650530356870,13,9,1,100.0
1866,468.69403324855900,224.79460654273000,136.55590003882600,65.85514584449150,0.969516833437456,177.11992978791800,-5.612213708151910,41.754087232003300,6.81793070165816,9,6,0,100.0
1867,21.586867898505800,289.4071436485380,47.46283217895030,167.8806687789010,63.09129264658230,213.2157219808230,14.65683842229140,72.9283984976648,16.058706062076200,5,4,3,84.63776765427880
1868,82.40740786471860,22.069006264729700,87.51954875075870,152.48392432914500,47.49022918309630,157.8978410806950,16.068728770120700,89.38449823671590,9.821507087541790,9,5,5,76.55120894329590
1869,65.86438672728100,16.03038071730520,171.21906644727700,144.17661490162500,34.69893186486110,230.99179378549600,30.226671318894600,79.47029119439190,9.164349665519390,15,7,2,92.88840379210460
1870,362.98995499264800,281.26510122220200,33.484589549250200,199.42988795163300,62.753648994537600,225.62182064999300,3.3179257794423500,67.83922180875730,3.1270235255165900,6,7,0,100.0
1871,408.8926649284730,158.96268765546200,53.10712112275240,51.876274681678100,5.270209458741690,197.14383470404800,-6.531384003026650,56.094173327049900,3.5513967706105700,14,9,3,100.0
1872,106.75568315533600,184.47090437008100,89.08673505720600,147.09145033508400,75.30630462874000,299.32291843313300,5.687940513420980,32.9017137209122,0.8590032870023820,9,5,3,100.0
1873,252.9263464759150,144.72708047841900,142.44977836880300,110.28089498118000,0.44794769197076300,137.93806022494100,39.196391453213000,50.94515484976900,0.27911063046447400,7,6,1,100.0
1874,420.3515140056,28.097235782242300,75.17679095913480,62.597836498775200,30.693574379235200,211.85770448944700,34.972059891229300,36.36576164243590,9.760280761457640,11,4,3,100.0
1875,366.4007723831250,230.42681352560000,185.54645595660100,32.11737414462520,50.39586376846780,239.33338884147500,9.76234804733258,94.06210429807520,8.1846471042593,7,5,0,100.0
1876,271.11860274592400,224.16739352657600,18.891410253743800,179.17676741350900,37.702225056655200,112.8104128783630,33.81359993725300,91.65800412879950,5.5075514362314600,10,7,2,100.0
1877,295.1738452293870,93.5109964478436,74.1608395089695,119.09109654156900,30.747593520558200,137.1525082660860,-8.362275794167070,24.02437449732220,19.8009308070283,12,3,0,100.0
1878,254.18027345814,91.87177356852010,141.79082468568400,164.98676752815900,83.08351454680960,290.7501799171760,5.710203873210030,84.03581990747980,7.9599239130901100,10,0,1,100.0
1879,148.7742256594100,251.35241427165600,45.19735313229850,109.06899680030900,93.48325742719090,9.687305137982430,26.340592399377200,73.26232270801660,15.776937982632300,12,4,4,93.25089629753650
1880,282.51099642950800,21.707177322398000,131.2826268459350,43.99541613080390,87.37126849058890,100.5886961882740,1.0726125508419500,97.76905485045440,4.210911866631140,9,2,2,100.0
1881,344.44265102504500,264.33154450697000,32.84339164546920,67.50976262006510,52.24313130500000,145.86388870160100,-0.08045242563466640,51.697591174016100,4.9408241721749900,10,3,4,100.0
1882,436.66145793040400,76.99850696877430,11.196056972337300,76.30776849470930,88.4164175193483,0.4394979207570700,33.09037729821870,74.99569342729450,11.367827343694900,9,4,2,100.0
1883,318.14567698962400,177.89542432664800,24.20314334972980,194.58696250074000,92.08615651815440,269.7381303019840,20.79769805383720,56.609552811553900,0.08056539404387000,13,4,2,100.0
1884,380.560768521579,280.79825370053300,185.99695662682700,1.1266556762765,40.9238397047462,85.87332006364760,39.45113591560180,16.246044702312000,0.34850923817800100,12,3,1,100.0
1885,80.0358174772865,203.43675046099400,110.35017658791000,197.1332046049010,28.34458595054450,77.31144963283330,-3.2665161860425800,14.208827476309100,2.844374422990560,10,4,3,95.30725741632070
1886,230.77873720989500,124.32894374011100,159.26915509593000,196.09232702196600,9.826520581332030,246.09785860612300,7.806420361657330,20.990029859180700,4.462420820619260,11,5,1,100.0
1887,4.6658099135466500,206.86026267162500,66.53090018101020,199.23015810602700,47.9091921049229,83.3949685507426,5.560668590184220,36.65719574671750,10.556990315995400,7,5,1,65.24403860304270
1888,123.3394322608120,103.19389089491100,118.53172957708900,95.31763578392690,94.62969204384410,197.2867781706070,34.00661188594550,33.320179523068800,13.724588616322500,7,3,4,100.0
1889,363.23085755650200,83.17752490475580,98.99042674099830,192.7617939242000,56.090752807037100,246.45094317058800,2.7648260021505300,75.549400183531,6.237573279760510,17,5,1,100.0
1890,495.90497567468200,299.0049833804040,189.1475918804590,79.11983636996550,66.75621017861720,237.7430543131120,7.673049883708500,74.43304614299120,4.781418720075680,12,3,1,100.0
1891,49.589049793608000,225.2370693539360,149.51492721082200,5.258888133677340,11.28838184918480,234.58522122777900,-2.858306216228630,97.42551218644350,16.45622356986640,6,2,1,91.17234147656340
1892,200.74715793064400,193.4159932145450,146.1085262993160,44.869437274352900,14.351966414225600,26.59127095957050,28.770049132459400,37.935174289815700,3.255539693613520,12,6,1,100.0
1893,400.03548434958000,106.58689296579600,9.270653886855910,189.05924898747700,46.44732619596730,23.954090271709300,1.8851641979426400,94.46068754025340,13.5665311011576,13,5,0,100.0
1894,102.01781731444900,14.748248746514400,109.93393380073800,2.752938667080000,95.12647989837260,92.03101072121630,-6.583986388389030,65.15655431389620,18.626610328317400,1,9,1,67.69954456588570
1895,277.5424746511430,9.317062810546680,93.39829078036300,109.19882708459500,36.07846415915290,10.784364358805300,11.755436634544800,54.577783989110800,4.644218204854810,8,4,4,100.0
1896,366.5356480148370,166.25437663464000,185.5684533212390,15.12031777893580,87.74840413175340,150.1289209557790,9.572906198076730,70.10572400318940,1.7393073103229900,13,8,2,100.0
1897,307.9927251300900,228.60981631171500,51.46839763790650,57.2793156855157,12.028859342571200,118.43461988106500,-1.1195397847312200,73.24799064270280,19.595177880320200,13,7,1,100.0
1898,94.01236730770810,161.21375713315700,53.966690658218900,17.618570142377300,61.70172069337100,167.10777376294500,-3.3201220051992200,25.47361259733170,5.415475922425030,9,8,3,76.57137676661130
1899,177.6922843428700,252.23552158173400,82.26924977630010,171.90572422261100,60.06129769105180,89.63656160090710,34.82786066916300,77.65439531817320,5.513264181200100,12,3,4,100.0
1900,391.8958922426990,10.02795992796650,48.67394268127520,118.21414192954100,85.98747500702680,145.7262008971280,-6.607775672438470,75.2655488020279,9.67544582675994,13,5,4,100.0
1901,277.1132570660080,110.02562292778200,25.836783561749900,180.42129314366300,0.3316704404901510,100.42342975771600,-5.034452165184000,99.7779055553901,4.621153180922920,12,7,2,100.0
1902,2.6148067714563700,71.12111735225340,171.48296933016000,137.67063990804600,18.993166719757200,58.562427666992600,2.2523640569203000,92.0753002605228,19.857447108671400,10,6,7,61.66062216790640
1903,380.49538001404700,134.1818904471370,111.65530488078300,194.20582624902000,21.968762542948200,194.81000434134400,37.64195948282510,71.61942085158620,0.8593177173908800,14,5,1,100.0
1904,17.655677470119500,21.712917958236700,172.27254379131300,101.97553095208100,94.99660880907370,202.03077044975600,-5.730787524007240,74.11273417869880,9.029461578646170,11,5,0,76.90803067302770
1905,372.8668913656160,286.23949247132200,166.22695308073900,127.74211635257500,15.369365626989500,248.76950782492500,30.80074133714410,95.13870704511270,10.966934701260000,8,2,4,100.0
1906,101.24028008261900,66.97662032080830,56.40847095793420,115.26176397781100,3.696235022056040,262.42553494611700,34.602607665941400,97.04604456857570,9.33901715894498,11,6,2,84.10790065070460
1907,479.0367400596900,276.69233264507500,109.54748886485500,96.85208588932260,53.44614947418080,211.33857131037500,8.893387072544270,84.42686774936150,10.410459457257400,10,7,0,100.0
1908,183.97037565104200,127.76794651100500,16.64354054801410,169.19187308460300,52.85584624336820,206.2494260092540,4.69471999159212,79.06541909564450,19.75158288434130,5,1,1,100.0
1909,163.46580816904000,295.6572399765650,183.0503768061520,128.90502713407200,84.40469653678640,17.00269960094180,23.868886412870400,20.0229241028402,17.538031677402500,7,6,2,100.0
1910,74.44402516622230,166.21751503806300,80.85254301303060,160.26245297109500,94.88596501778020,32.93377243745150,25.131730030511100,84.72899723325720,6.168873585922230,10,2,2,77.62435826720110
1911,152.80210774510700,279.2498592527420,78.73523677780430,157.27278732048300,53.8545442140131,243.768813117262,28.998858141207800,32.787611061021100,11.02954098381540,12,5,1,100.0
1912,438.32538091410000,1.6046966082668500,60.551074123590600,38.20903213105910,92.99941824196550,69.88537848708950,31.528339066446300,60.74058664172920,0.006220250576016720,5,5,1,100.0
1913,498.1671688136240,224.47164185427000,92.13274894214080,130.03270650352900,72.51591512998300,106.6695180651250,3.419772800617000,46.48352233940520,8.191380027474370,8,8,1,100.0
1914,184.15476525342400,270.91519593075500,50.35187730908960,39.92960383626680,26.4559127995585,43.58920610276300,24.348080094332500,41.10465705735170,3.277484457239370,11,3,2,100.0
1915,224.30531547727100,41.91617009368620,74.97045455936090,116.66409564875400,92.84207109439260,58.5455905724757,-3.2547137857662200,37.92250013203540,14.227211815513200,10,5,3,100.0
1916,361.0354691013690,28.837755519645400,159.98940971697600,135.4869368892600,66.74431761818750,232.62517061106200,15.53656657720770,86.98843725917410,4.42179155267223,12,6,0,100.0
1917,443.0978902325370,127.37178215578700,166.85110071703400,199.44701431751700,41.40959327426340,78.55788585466150,20.64434582562970,79.22225086046600,14.977912910232200,14,6,2,100.0
1918,296.52216709339200,280.1036718398810,60.83649552570320,6.108395629947670,68.02420845169310,134.71048987925700,-1.9134031661726000,57.11038771678310,6.263196679601460,13,3,1,100.0
1919,195.76284908891500,162.71596805713200,93.80288611055760,18.248478822744200,40.13128277437510,45.50141191777180,-6.17467301402296,69.80324444780110,18.51657242622750,3,5,2,100.0
1920,206.31092042431200,158.23693911652000,174.76395525601000,15.405339274246300,11.418376798795900,203.3789718948300,-0.26268568619035200,98.60751553096080,8.908332034026930,7,7,2,100.0
1921,347.8090732484030,42.33783548979660,10.534666365939400,79.67225725334800,71.89787471769000,218.48092024004300,11.029437392618400,45.77816222001490,16.79035439347700,9,4,3,100.0
1922,1.6091318021393400,0.23685332796563600,177.82899239915700,164.31767229716300,82.40876121707440,108.50769536961400,34.392048890768700,59.59905454086180,12.563320060780300,7,7,2,65.12742973322370
1923,309.7946687299200,243.04202722363800,43.83686913046630,168.81126655742700,72.88061990193880,235.42399383682500,16.59572122673640,58.017134131703700,19.547964298069400,13,4,0,100.0
1924,177.7465052206790,26.272368895871500,135.70784884287500,147.39591914423000,22.911466775667700,71.97199557663790,27.42464458669950,94.23751376365620,14.854455014241700,8,7,3,100.0
1925,397.0986656385420,190.1549456205970,116.51033927692000,179.37564836599000,95.6635013477613,207.57115863004700,-1.292773585427670,41.64061758497730,14.554066446227700,9,5,3,100.0
1926,46.49531991156610,274.38493635455700,110.58814963785000,64.5719888338905,2.525456169115590,218.98937442613600,-4.701090097238730,98.76292751959710,5.297319648986370,16,7,2,91.95731719336670
1927,294.10113347419500,62.5955739475293,171.87204495056400,17.630928850459800,33.26852973756410,290.5972133366330,1.9808678816119900,37.42278522158660,10.097195019450800,11,5,3,100.0
1928,240.48644494306200,199.58185087107300,20.314428728932300,11.630605597970000,26.00924345348960,69.69649955601490,5.694020639517950,19.80163317916290,5.80227377371277,10,2,4,100.0
1929,321.1627629526140,23.609573012252800,69.4056050651272,170.42654392387700,4.8126227614851000,28.11314401282580,17.40510094111000,27.22361907178510,0.38586874036807400,9,2,1,100.0
1930,32.426797241484200,181.1265431512840,107.65054926895300,146.08725887073800,40.572969298866800,78.91062668693600,34.06216601822200,48.35992076777960,14.21170665302470,9,3,4,71.48554672851270
1931,289.99189371406600,49.17951628596080,162.25777078920800,139.7230612022240,62.311484016277500,36.858658974635700,11.30463083886830,68.47803548499230,4.716729994085370,14,2,1,100.0
1932,280.7422939797620,220.78606815455300,43.2886166823343,67.93526770913380,88.25528634851010,50.9082925482929,15.939909392248500,56.514269802161800,7.946480606855750,15,2,1,100.0
1933,280.3300472080860,90.36938843817250,160.58596827485500,75.98103772364520,98.96897161914700,100.23435355679200,-9.769323200753970,43.8650358917,5.692775743477330,8,6,2,100.0
1934,301.7438332982270,139.01730264139400,79.92769649878710,191.62270577986400,80.80895864043980,124.19722401660000,-8.334396855435670,60.58299391360980,3.992717129273010,12,4,0,100.0
1935,338.2339686131810,179.8291626082870,37.78277128673910,12.760948819587000,46.86805187128250,271.11726772541400,-5.8115400036226200,85.49256486832010,1.342386487675070,9,6,3,100.0
1936,402.4944998403850,51.382023199871900,151.79728808869700,154.74634738755900,72.37044259670310,58.684731450006300,24.949704273951400,85.50379248746320,6.757798175425730,6,5,4,100.0
1937,134.91036006410700,222.49134558528600,18.179780294909600,61.92666474167860,84.36237885896410,291.52769277636500,14.309568438595900,75.36050993640080,1.634898470424050,6,6,3,100.0
1938,412.52470509003100,90.79210219104440,102.95347481508900,7.810923682511220,46.53071964186810,243.0459629688520,-0.35194007340709500,95.72036124190080,10.806382808064500,8,4,0,100.0
1939,249.12784113172700,198.71155797382600,12.775156772377700,148.51402214849100,78.50544340255000,264.4414169680320,19.629971934491000,63.118420069405400,0.3924820752294260,8,6,3,100.0
1940,38.52913956716560,47.484915209812100,71.28357103155750,66.18237713567490,48.265241831287700,278.83319692207300,17.230607590951800,10.68918738886800,18.800397592857200,10,8,6,65.67721683559110
1941,29.2754646219896,206.43529776190500,120.21535980127900,144.4295037485590,38.64959908767230,225.97235914233600,-5.560034909500210,36.18366695309420,19.329500389053500,7,10,5,91.75343409253860
1942,167.1191593480300,38.45642184313850,111.22310829744300,141.530876623624,52.60908377837610,236.63394948511800,22.02063863585730,39.54004340410910,6.09307696592738,10,1,2,100.0
1943,392.4484885557340,127.60694888099500,80.9310835809333,106.95737508662300,67.58547376271450,131.34548898168600,28.35774363152550,59.2593469573031,5.2038928161294000,12,4,7,100.0
